sale_id,date_id,product_id,customer_id,salesperson_id,location_id,units_sold,unit_price,revenue,discount_type,payment_method,delivery_status,return_status,return_amount
251,49,P006,C1326,SP01,L04,31,217.48,2338.632,Bulk Purchase,Online Payment,Pending,No Returns,423.11
252,49,P006,C1289,SP04,L07,6,193.94,1434.6108,Bulk Purchase,Cash,Pending,Partially Returned,146.49
253,50,P001,C1694,SP01,L02,11,135.51,845.6112,No Discount,Credit Card,Delivered,Partially Returned,104.73
254,50,P001,C1770,SP05,L03,44,231.07,2448.2736,No Discount,Installment,Cancelled,Partially Returned,129.69
255,50,P002,C1157,SP05,L12,31,378.97,1770.1216,No Discount,Online Payment,Pending,No Returns,164.82
256,50,P004,C0298,SP06,L07,23,354.08,391.9944,No Discount,Installment,Cancelled,Partially Returned,315.5
257,50,P005,C1152,SP02,L06,28,347.41,1524.6,Promotional,Credit Card,Cancelled,No Returns,409.95
258,50,P005,C0207,SP06,L06,9,49.02,2325.311999999999,Promotional,Credit Card,Pending,Returned,108.57
259,50,P006,C0418,SP02,L12,1,470.83,1521.58976,No Discount,Installment,Pending,No Returns,209.28
260,50,P006,C1451,SP05,L09,30,283.65,461.6832,Seasonal,Credit Card,Cancelled,Partially Returned,283.23
261,51,P001,C0940,SP02,L03,45,179.26,3362.2776,Seasonal,Online Payment,Pending,Returned,260.13
262,51,P004,C1852,SP05,L01,15,311.17,1961.12,Promotional,Installment,Cancelled,Returned,306.23
263,51,P005,C0108,SP01,L10,25,387.3,1721.2608,Seasonal,Installment,Cancelled,Returned,241.04
264,52,P001,C0754,SP01,L05,34,364.98,1662.59184,Bulk Purchase,Cash,Pending,Partially Returned,62.15
265,53,P003,C2000,SP06,L12,28,483.46,2483.70816,Bulk Purchase,Cash,Delivered,No Returns,53.71
266,53,P004,C0762,SP05,L11,30,384.12,1223.0912,Seasonal,Installment,Pending,No Returns,410.78
267,53,P005,C0381,SP01,L03,34,145.89,1010.88,Seasonal,Online Payment,Cancelled,Partially Returned,237.73
268,53,P005,C0358,SP02,L12,18,22.42,639.6216000000001,Seasonal,Credit Card,Cancelled,No Returns,205.83
269,53,P005,C1818,SP03,L11,20,346.18,2095.44,No Discount,Credit Card,Delivered,No Returns,147.81
270,53,P006,C1239,SP02,L03,19,224.28,637.3598400000001,Bulk Purchase,Cash,Cancelled,Partially Returned,69.41
271,53,P006,C0908,SP04,L05,10,460.43,1203.07824,No Discount,Cash,Pending,Returned,447.0
272,54,P005,C0492,SP04,L12,40,184.62,1005.5296,Promotional,Online Payment,Cancelled,No Returns,447.7
273,54,P005,C1357,SP04,L08,36,41.98,4961.7225,No Discount,Credit Card,Pending,No Returns,326.87
274,54,P005,C1058,SP05,L04,49,399.2,2513.25504,Seasonal,Cash,Cancelled,Partially Returned,62.73
275,54,P006,C0694,SP03,L02,47,103.32,368.14848,Bulk Purchase,Installment,Pending,Partially Returned,480.92
276,54,P006,C1230,SP05,L04,38,248.0,1465.6464,Bulk Purchase,Credit Card,Pending,Partially Returned,406.02
277,55,P001,C0004,SP02,L09,43,327.32,1242.648,Bulk Purchase,Credit Card,Pending,Partially Returned,363.55
278,55,P001,C0570,SP02,L05,49,60.18,186.6956,Promotional,Online Payment,Cancelled,Partially Returned,183.0
279,55,P002,C2030,SP01,L11,3,276.21,4265.472000000001,Bulk Purchase,Credit Card,Pending,No Returns,216.98
280,55,P002,C2156,SP02,L05,24,448.11,961.9155,No Discount,Credit Card,Cancelled,Returned,114.6
281,55,P003,C1166,SP04,L09,44,179.75,7003.744000000002,Promotional,Online Payment,Cancelled,Returned,162.98
282,55,P004,C1780,SP01,L08,17,417.21,4049.946,Promotional,Cash,Delivered,No Returns,99.26
283,55,P006,C1894,SP05,L07,19,80.98,1504.6584,Promotional,Installment,Delivered,Partially Returned,255.9
284,56,P004,C0639,SP05,L05,19,286.26,1195.17216,No Discount,Cash,Cancelled,Partially Returned,89.48
285,56,P005,C1286,SP04,L09,31,202.33,2607.897600000001,Bulk Purchase,Credit Card,Cancelled,No Returns,289.75
286,57,P001,C0090,SP02,L08,22,27.98,6025.657500000001,Bulk Purchase,Credit Card,Cancelled,Returned,170.84
287,57,P004,C1094,SP04,L05,31,15.41,397.2969,Seasonal,Credit Card,Pending,Partially Returned,21.54
288,57,P004,C1402,SP05,L05,36,289.97,1130.74416,Seasonal,Cash,Cancelled,Partially Returned,111.02
289,57,P004,C0611,SP06,L09,43,459.17,1392.1248,No Discount,Credit Card,Pending,No Returns,241.33
290,58,P001,C0584,SP06,L09,14,14.7,4662.240000000001,No Discount,Credit Card,Delivered,No Returns,237.45
291,58,P002,C1812,SP02,L05,9,281.92,1341.50016,No Discount,Cash,Delivered,Returned,22.46
292,58,P003,C1393,SP04,L03,15,306.78,1593.84672,Promotional,Cash,Delivered,Partially Returned,46.19
293,58,P004,C1414,SP02,L06,49,231.57,5656.550399999999,No Discount,Cash,Pending,No Returns,234.21
294,58,P004,C0957,SP05,L04,35,345.39,1875.4416,Bulk Purchase,Cash,Delivered,No Returns,399.66
295,58,P005,C1421,SP05,L03,7,481.8,903.96,Promotional,Credit Card,Pending,Partially Returned,455.54
296,58,P006,C2114,SP03,L08,24,288.29,2253.852,Promotional,Installment,Cancelled,No Returns,241.25
297,59,P001,C2007,SP03,L01,44,320.01,1133.664,Seasonal,Installment,Pending,Partially Returned,240.43
298,59,P003,C0789,SP03,L03,25,265.21,2811.996,Promotional,Cash,Cancelled,No Returns,473.83
299,59,P003,C1175,SP04,L05,19,156.42,1460.26608,No Discount,Cash,Cancelled,No Returns,293.18
300,59,P004,C0866,SP01,L11,24,140.37,2388.544,Seasonal,Online Payment,Delivered,Returned,102.54
301,59,P004,C2101,SP02,L01,19,149.73,900.76,Seasonal,Online Payment,Delivered,No Returns,215.33
302,59,P005,C0237,SP01,L01,6,230.89,242.9952,No Discount,Installment,Cancelled,Returned,120.4
303,59,P006,C1643,SP03,L03,13,103.25,2232.15264,No Discount,Installment,Cancelled,No Returns,60.48
304,59,P006,C1958,SP05,L10,48,203.03,10261.776,Promotional,Online Payment,Cancelled,Partially Returned,182.39
305,60,P001,C1149,SP06,L05,44,210.84,1504.7487,Bulk Purchase,Credit Card,Pending,No Returns,180.21
306,60,P004,C0183,SP03,L12,40,27.04,1447.67104,No Discount,Installment,Pending,Partially Returned,237.37
307,60,P005,C0498,SP04,L05,30,56.67,824.0777999999999,Seasonal,Credit Card,Pending,Returned,34.52
308,61,P001,C1141,SP03,L07,27,345.99,1920.282,Seasonal,Online Payment,Pending,No Returns,318.94
309,61,P003,C1763,SP02,L05,21,275.96,994.9212,Bulk Purchase,Credit Card,Pending,Returned,348.57
310,61,P003,C1412,SP05,L07,34,33.48,419.5799999999999,Bulk Purchase,Credit Card,Pending,No Returns,402.76
311,61,P004,C1166,SP05,L11,20,68.15,3983.376,Promotional,Credit Card,Delivered,No Returns,352.78
312,61,P005,C1811,SP02,L10,3,446.3,7319.2,No Discount,Online Payment,Cancelled,No Returns,264.73
313,61,P005,C0519,SP04,L09,10,109.32,1059.7488,Promotional,Credit Card,Delivered,Returned,3.54
314,61,P005,C1129,SP04,L12,39,29.74,5438.4768,Promotional,Online Payment,Pending,Partially Returned,358.06
315,61,P006,C2094,SP03,L11,28,355.75,1590.048,Promotional,Credit Card,Pending,Partially Returned,322.39
316,62,P004,C0729,SP04,L12,44,243.05,945.45024,Bulk Purchase,Installment,Cancelled,No Returns,398.08
317,62,P006,C0746,SP03,L08,43,40.81,8347.320000000002,Promotional,Online Payment,Pending,No Returns,291.92
318,63,P002,C1455,SP01,L04,41,239.25,200.17152,Promotional,Installment,Pending,No Returns,472.68
319,63,P005,C2004,SP04,L09,27,356.0,2911.09632,No Discount,Cash,Pending,Partially Returned,374.65
320,63,P006,C0381,SP02,L02,1,455.32,1319.43168,Seasonal,Cash,Cancelled,Partially Returned,287.29
321,64,P001,C0037,SP01,L04,3,324.05,679.8124800000002,Bulk Purchase,Installment,Pending,No Returns,214.3
322,64,P001,C0329,SP03,L08,3,217.73,8445.599999999999,No Discount,Online Payment,Delivered,Returned,236.68
323,64,P001,C0459,SP03,L08,41,64.75,4563.918,Bulk Purchase,Cash,Cancelled,No Returns,383.14
324,64,P002,C0404,SP05,L08,2,136.25,742.446,Seasonal,Cash,Delivered,No Returns,146.71
325,64,P003,C1592,SP04,L05,4,211.23,734.5228800000001,Bulk Purchase,Cash,Delivered,Returned,27.79
326,65,P001,C0538,SP02,L08,40,34.45,900.09,Promotional,Online Payment,Cancelled,Partially Returned,219.96
327,65,P002,C0963,SP01,L02,45,275.77,2637.1968,Seasonal,Online Payment,Pending,Partially Returned,318.18
328,65,P003,C1222,SP02,L09,24,105.24,6460.8896,Promotional,Online Payment,Cancelled,Returned,77.92
329,65,P004,C1014,SP01,L11,30,308.83,3762.192,No Discount,Credit Card,Cancelled,Returned,205.51
330,65,P005,C1175,SP02,L04,30,323.8,1512.2052,Bulk Purchase,Credit Card,Cancelled,No Returns,120.22
331,65,P006,C0382,SP01,L07,5,282.65,702.0384,Promotional,Installment,Delivered,Returned,79.19
332,65,P006,C1907,SP06,L07,37,28.02,2231.1072,Bulk Purchase,Cash,Cancelled,Returned,447.31
333,66,P002,C1359,SP06,L07,36,67.6,1268.2656,Seasonal,Installment,Cancelled,No Returns,463.24
334,66,P004,C1430,SP01,L07,32,61.59,281.988,Promotional,Online Payment,Delivered,No Returns,73.27
335,66,P005,C0234,SP03,L02,33,124.51,696.08448,Seasonal,Installment,Delivered,Partially Returned,210.85
336,66,P005,C1912,SP03,L01,1,118.95,1035.888,Promotional,Credit Card,Delivered,Partially Returned,248.13
337,66,P006,C1738,SP04,L05,22,59.29,148.20624,No Discount,Installment,Pending,No Returns,271.71
338,67,P001,C1922,SP01,L11,17,499.0,4824.512000000001,Bulk Purchase,Online Payment,Cancelled,Returned,205.58
339,67,P003,C1412,SP01,L11,6,115.76,414.208,No Discount,Online Payment,Cancelled,Partially Returned,449.44
340,67,P004,C1382,SP02,L08,31,487.41,4354.83,Bulk Purchase,Credit Card,Cancelled,No Returns,398.71
341,67,P006,C1272,SP05,L08,17,286.53,4760.775,Promotional,Credit Card,Pending,No Returns,387.36
342,68,P002,C0971,SP01,L06,5,180.01,4008.456,Bulk Purchase,Credit Card,Delivered,No Returns,211.94
343,68,P002,C0325,SP06,L10,18,54.79,2042.208,Seasonal,Cash,Pending,No Returns,354.54
344,68,P004,C1109,SP06,L03,29,74.01,4958.560800000001,No Discount,Online Payment,Cancelled,No Returns,165.7
345,68,P005,C1739,SP04,L06,42,211.65,4865.5872,Seasonal,Cash,Cancelled,No Returns,117.77
346,68,P006,C1236,SP01,L04,10,92.36,3957.335999999999,Seasonal,Online Payment,Delivered,No Returns,244.83
347,69,P002,C0921,SP01,L11,7,425.14,4438.080000000001,Seasonal,Credit Card,Pending,No Returns,261.11
348,69,P002,C1089,SP05,L09,15,240.94,3785.654400000001,Seasonal,Credit Card,Delivered,Returned,418.0
349,69,P003,C2138,SP04,L02,22,151.61,497.9856,Bulk Purchase,Credit Card,Cancelled,Partially Returned,447.57
350,69,P003,C0887,SP05,L02,45,156.8,1397.06112,Bulk Purchase,Installment,Delivered,No Returns,302.89
351,69,P003,C0596,SP06,L10,1,475.1,4766.607999999999,Seasonal,Online Payment,Cancelled,Partially Returned,240.86
352,69,P005,C0686,SP01,L09,11,435.3,1843.036800000001,No Discount,Credit Card,Cancelled,Returned,450.66
353,69,P005,C0909,SP01,L11,8,56.29,275.472,No Discount,Credit Card,Delivered,No Returns,481.03
354,69,P005,C0010,SP04,L03,40,237.91,208.5912,No Discount,Cash,Delivered,No Returns,440.55
355,69,P006,C1329,SP03,L05,40,320.72,985.69744,No Discount,Installment,Cancelled,Returned,399.84
356,69,P006,C1723,SP04,L07,45,108.95,2001.846,Seasonal,Online Payment,Cancelled,Returned,87.57
357,70,P003,C0810,SP01,L11,46,348.76,3031.3728,Bulk Purchase,Cash,Pending,Partially Returned,38.15
358,70,P005,C1130,SP04,L08,1,87.06,3243.456,No Discount,Cash,Cancelled,Partially Returned,297.77
359,70,P006,C0465,SP01,L07,18,252.01,1909.8828,Promotional,Cash,Pending,Returned,154.15
360,70,P006,C2146,SP06,L06,26,360.2,1677.0048,Bulk Purchase,Installment,Pending,Partially Returned,195.24
361,71,P002,C0060,SP04,L07,17,336.04,1992.312,Promotional,Cash,Delivered,Returned,148.43
362,71,P003,C1323,SP02,L05,30,484.4,669.2504,No Discount,Installment,Cancelled,Returned,47.16
363,71,P005,C1198,SP04,L01,11,248.42,2463.0144,Seasonal,Cash,Pending,Returned,174.03
364,71,P005,C0252,SP05,L06,35,203.67,939.744,Seasonal,Cash,Cancelled,Partially Returned,161.16
365,72,P001,C1772,SP01,L04,4,371.25,1389.93408,Promotional,Installment,Delivered,No Returns,208.52
366,72,P003,C1404,SP01,L09,37,84.48,1243.9152,No Discount,Credit Card,Cancelled,Partially Returned,228.23
367,72,P004,C0168,SP04,L12,10,207.19,3515.2192,Bulk Purchase,Online Payment,Pending,Returned,375.91
368,72,P005,C0758,SP03,L02,49,321.87,176.95104,Seasonal,Cash,Pending,No Returns,10.26
369,73,P002,C1013,SP02,L08,21,327.58,384.885,Bulk Purchase,Credit Card,Delivered,No Returns,168.52
370,73,P002,C1833,SP06,L02,30,33.4,619.61984,Promotional,Installment,Pending,Partially Returned,422.16
371,73,P003,C0286,SP01,L09,21,286.85,2376.352,Promotional,Online Payment,Cancelled,No Returns,294.86
372,73,P003,C1474,SP06,L03,28,123.96,2110.056480000001,No Discount,Cash,Cancelled,Returned,222.01
373,73,P003,C0467,SP06,L10,19,484.53,740.7232,Promotional,Installment,Cancelled,Partially Returned,487.67
374,73,P005,C1678,SP05,L02,38,127.73,1662.18752,No Discount,Installment,Cancelled,Returned,111.52
375,73,P005,C2114,SP05,L07,17,427.42,367.9956,No Discount,Cash,Pending,Partially Returned,289.22
376,74,P001,C0972,SP02,L09,15,184.1,4633.5872,No Discount,Online Payment,Cancelled,Partially Returned,255.39
377,74,P002,C1940,SP06,L11,12,165.21,1492.3776,Promotional,Installment,Pending,No Returns,459.26
378,74,P004,C0702,SP02,L05,49,132.05,1439.1468,No Discount,Credit Card,Cancelled,Returned,350.45
379,74,P005,C0394,SP01,L12,7,345.35,3987.9008,No Discount,Online Payment,Delivered,Partially Returned,487.83
380,74,P005,C0924,SP03,L03,38,169.66,3065.1048,No Discount,Online Payment,Delivered,Returned,5.0
381,74,P006,C1344,SP01,L03,42,134.4,4175.955,Promotional,Credit Card,Pending,No Returns,103.77
382,74,P006,C0007,SP02,L06,10,211.3,1382.2848,Seasonal,Installment,Delivered,No Returns,127.7
383,74,P006,C1222,SP06,L01,20,189.69,217.0112,Bulk Purchase,Installment,Pending,No Returns,424.71
384,75,P001,C1385,SP01,L05,47,81.88,986.5674,Seasonal,Credit Card,Cancelled,Returned,107.32
385,75,P001,C0062,SP02,L01,45,442.75,1972.88,Promotional,Installment,Cancelled,Returned,115.58
386,75,P004,C2041,SP04,L04,8,457.29,2396.6928,Promotional,Online Payment,Delivered,Partially Returned,152.02
387,75,P004,C1625,SP04,L07,3,213.9,1211.826,No Discount,Online Payment,Cancelled,Partially Returned,438.52
388,75,P005,C0329,SP01,L03,17,444.3,2954.6856,Seasonal,Cash,Delivered,Partially Returned,33.0
389,75,P006,C0433,SP05,L05,28,479.64,380.32176,Promotional,Cash,Pending,Returned,15.82
390,76,P001,C0759,SP03,L03,25,395.41,931.5648,No Discount,Credit Card,Delivered,Partially Returned,140.82
391,76,P004,C1682,SP01,L05,43,242.93,1424.2956,No Discount,Credit Card,Pending,No Returns,184.49
392,77,P001,C1297,SP01,L12,18,449.15,5232.1376,Seasonal,Online Payment,Delivered,Partially Returned,141.23
393,77,P003,C0773,SP04,L01,8,15.85,2412.48,Seasonal,Online Payment,Pending,Returned,376.55
394,77,P004,C0347,SP05,L01,7,316.26,2848.7088,Bulk Purchase,Cash,Delivered,Partially Returned,265.4
395,77,P005,C1607,SP04,L07,14,474.47,1911.924,Seasonal,Online Payment,Pending,Returned,488.14
396,77,P005,C0241,SP05,L10,43,320.32,5144.327999999999,Seasonal,Credit Card,Pending,Partially Returned,120.86
397,77,P006,C1316,SP04,L04,45,284.66,1670.22,Bulk Purchase,Credit Card,Delivered,Partially Returned,352.81
398,78,P002,C2065,SP05,L02,46,434.4,494.76,Seasonal,Credit Card,Pending,No Returns,289.24
399,78,P002,C1024,SP06,L04,17,164.39,1160.0496,No Discount,Credit Card,Delivered,Partially Returned,112.63
400,78,P003,C1626,SP02,L10,15,237.78,6985.440000000001,Seasonal,Credit Card,Cancelled,Partially Returned,56.44
401,78,P003,C0833,SP05,L01,19,166.12,4038.3,No Discount,Credit Card,Pending,Partially Returned,270.66
402,78,P005,C0392,SP03,L08,11,269.33,7115.22,No Discount,Online Payment,Pending,Partially Returned,224.93
403,78,P005,C0459,SP05,L04,46,435.05,2086.4304,Seasonal,Cash,Delivered,Partially Returned,457.9
404,78,P006,C0930,SP03,L01,28,307.76,1653.456,Seasonal,Credit Card,Pending,Partially Returned,240.17
405,78,P006,C0805,SP04,L09,19,37.74,5700.7808,Bulk Purchase,Online Payment,Cancelled,Returned,218.13
406,79,P001,C2137,SP03,L06,2,175.76,444.384,Bulk Purchase,Credit Card,Pending,No Returns,421.63
407,79,P002,C1523,SP01,L10,13,335.36,4878.468,No Discount,Credit Card,Cancelled,Partially Returned,303.65
408,79,P004,C0985,SP05,L07,12,189.5,1756.2132,Bulk Purchase,Cash,Delivered,No Returns,358.86
409,79,P004,C0102,SP05,L10,19,302.99,1820.5152,Promotional,Cash,Cancelled,Partially Returned,415.37
410,79,P005,C1353,SP01,L01,12,205.48,863.24,Promotional,Online Payment,Pending,Returned,272.42
411,79,P005,C1454,SP03,L07,47,10.12,612.612,No Discount,Installment,Cancelled,Partially Returned,97.12
412,80,P001,C0347,SP01,L04,3,237.39,1427.4144,Bulk Purchase,Cash,Pending,Returned,232.24
413,80,P002,C0037,SP06,L08,15,55.13,7526.61,Bulk Purchase,Online Payment,Pending,Partially Returned,471.1
414,80,P004,C0316,SP01,L10,22,402.0,7246.288,Seasonal,Online Payment,Delivered,Partially Returned,279.14
415,80,P004,C0124,SP02,L04,43,162.83,598.1039999999999,Promotional,Online Payment,Cancelled,Partially Returned,151.52
416,80,P006,C1879,SP06,L01,41,481.37,1336.23,No Discount,Credit Card,Cancelled,Returned,293.97
417,81,P001,C1370,SP01,L12,39,97.05,220.99456,Bulk Purchase,Installment,Pending,Returned,51.76
418,81,P001,C1984,SP06,L12,22,462.46,1945.0176,No Discount,Online Payment,Delivered,No Returns,204.96
419,81,P002,C0410,SP05,L02,25,13.83,286.41536,No Discount,Installment,Cancelled,Partially Returned,100.95
420,81,P003,C1090,SP01,L05,16,378.94,1750.4396,Seasonal,Online Payment,Cancelled,Returned,264.4
421,81,P003,C2153,SP02,L02,21,475.93,2403.36768,Promotional,Cash,Cancelled,Returned,331.95
422,81,P005,C1387,SP04,L03,17,289.16,1275.92496,Seasonal,Cash,Cancelled,Partially Returned,413.15
423,82,P001,C0394,SP04,L09,9,369.84,5612.640000000001,No Discount,Online Payment,Delivered,Returned,372.98
424,82,P004,C0598,SP01,L11,3,208.53,530.4,No Discount,Credit Card,Delivered,No Returns,482.37
425,82,P004,C1695,SP05,L08,49,316.68,3060.900000000001,Seasonal,Installment,Delivered,Returned,5.69
426,82,P004,C1830,SP06,L09,17,281.55,325.1916800000001,No Discount,Installment,Delivered,Returned,74.5
427,82,P005,C1928,SP06,L03,15,162.87,1916.6868,Bulk Purchase,Credit Card,Cancelled,No Returns,283.32
428,82,P006,C1111,SP02,L01,38,377.53,1793.1424,Bulk Purchase,Installment,Delivered,Returned,306.8
429,83,P002,C0849,SP04,L03,23,151.8,1183.29984,Promotional,Installment,Delivered,Returned,386.14
430,83,P004,C0147,SP04,L01,1,426.38,1089.8272,No Discount,Installment,Pending,No Returns,163.38
431,83,P006,C0795,SP01,L02,29,236.66,944.67072,Promotional,Cash,Delivered,Returned,353.19
432,84,P002,C1733,SP01,L12,1,96.61,742.9952000000001,Seasonal,Online Payment,Delivered,Returned,492.45
433,84,P003,C0043,SP05,L11,48,143.68,1592.0128,Bulk Purchase,Installment,Pending,Returned,371.54
434,84,P004,C1380,SP01,L11,24,102.45,387.984,No Discount,Credit Card,Delivered,Returned,67.55
435,84,P004,C0583,SP06,L07,3,300.96,1089.3015,Promotional,Credit Card,Cancelled,Partially Returned,362.78
436,84,P005,C0894,SP02,L12,10,233.47,2255.424,Promotional,Online Payment,Delivered,Partially Returned,221.99
437,84,P005,C0344,SP06,L02,47,111.38,2727.0656,No Discount,Online Payment,Cancelled,No Returns,292.56
438,84,P006,C1205,SP03,L09,29,256.26,360.4480000000001,No Discount,Online Payment,Pending,No Returns,465.12
439,85,P002,C0439,SP06,L04,8,117.03,1021.2156,Bulk Purchase,Credit Card,Cancelled,Partially Returned,296.0
440,85,P004,C0366,SP04,L01,22,250.12,772.5311999999999,Seasonal,Installment,Cancelled,Partially Returned,139.33
441,85,P004,C1731,SP05,L08,17,399.63,2377.755,No Discount,Credit Card,Delivered,Returned,361.85
442,85,P004,C1566,SP06,L05,11,397.22,1369.4044,Seasonal,Online Payment,Pending,Partially Returned,489.08
443,85,P005,C0368,SP04,L11,20,420.74,1398.7584,Seasonal,Cash,Cancelled,Partially Returned,202.86
444,86,P002,C1479,SP05,L05,39,426.89,2568.2748,Seasonal,Credit Card,Pending,Partially Returned,3.01
445,86,P003,C1808,SP01,L01,18,97.99,856.8335999999999,No Discount,Cash,Pending,No Returns,298.7
446,86,P005,C1333,SP03,L11,40,209.92,5660.8,Seasonal,Online Payment,Delivered,Returned,235.94
447,86,P006,C1069,SP04,L05,25,301.33,1439.19048,Bulk Purchase,Cash,Pending,Partially Returned,343.04
448,86,P006,C0623,SP06,L05,32,443.36,1389.11136,Promotional,Cash,Pending,Partially Returned,59.57
449,87,P001,C1677,SP03,L09,17,493.03,2007.3152,Seasonal,Online Payment,Pending,Returned,86.72
450,87,P001,C0968,SP05,L08,24,271.55,878.508,No Discount,Installment,Cancelled,No Returns,10.03
451,87,P001,C0371,SP05,L06,15,456.78,690.816,Seasonal,Installment,Delivered,No Returns,68.7
452,87,P002,C1217,SP06,L08,28,90.35,541.26,Promotional,Online Payment,Delivered,No Returns,204.78
453,87,P003,C0159,SP04,L06,11,225.43,2895.2064,Promotional,Cash,Cancelled,Partially Returned,249.78
454,87,P004,C0868,SP02,L03,43,46.29,1049.3712,No Discount,Credit Card,Delivered,Returned,415.79
455,87,P005,C0184,SP02,L02,39,171.68,1383.816,No Discount,Credit Card,Pending,Returned,316.27
